Baden-Württemberg	69469	Rippenweier
Baden-Württemberg	69493	Leutershausen
Baden-Württemberg	69493	Großsachsen
Baden-Württemberg	69493	Hirschberg an der Bergstraße
Baden-Württemberg	69502	Hemsbach (Bergstraße)
Baden-Württemberg	69514	Laudenbach (Bergstraße)
Baden-Württemberg	70173	Stuttgart
Baden-Württemberg	70173	Stuttgart-Mitte
Baden-Württemberg	70174	Stuttgart-West
Baden-Württemberg	70174	Stuttgart
Baden-Württemberg	70174	Stuttgart-Mitte
Baden-Württemberg	70174	Stuttgart-Nord
Baden-Württemberg	70176	Stuttgart-Mitte
Baden-Württemberg	70176	Stuttgart
Baden-Württemberg	70176	Stuttgart-West
Baden-Württemberg	70178	Stuttgart-Mitte
Baden-Württemberg	70178	Stuttgart-West
Baden-Württemberg	70178	Stuttgart
Baden-Württemberg	70178	Stuttgart-Süd
Baden-Württemberg	70180	Stuttgart-Süd
Baden-Württemberg	70180	Stuttgart
Baden-Württemberg	70180	Stuttgart-Mitte
Baden-Württemberg	70182	Stuttgart-Mitte
Baden-Württemberg	70182	Stuttgart
Baden-Württemberg	70184	Frauenkopf
Baden-Württemberg	70184	Stuttgart
Baden-Württemberg	70184	Stuttgart-Süd
Baden-Württemberg	70184	Stuttgart-Mitte
Baden-Württemberg	70184	Stuttgart-Ost
Baden-Württemberg	70186	Stuttgart
Baden-Württemberg	70186	Stuttgart-Ost
Baden-Württemberg	70188	Stuttgart-Ost
Baden-Württemberg	70188	Stuttgart
Baden-Württemberg	70188	Stuttgart-Mitte
Baden-Württemberg	70190	Stuttgart-Mitte
Baden-Württemberg	70190	Stuttgart-Ost
Baden-Württemberg	70190	Stuttgart
Baden-Württemberg	70191	Stuttgart
Baden-Württemberg	70191	Bad Cannstatt
Baden-Württemberg	70191	Stuttgart-Nord
Baden-Württemberg	70192	Feuerbach
Baden-Württemberg	70192	Stuttgart-Nord
Baden-Württemberg	70192	Stuttgart
Baden-Württemberg	70193	Stuttgart
Baden-Württemberg	70193	Stuttgart-West
Baden-Württemberg	70193	Stuttgart-Nord
Baden-Württemberg	70195	Stuttgart
Baden-Württemberg	70195	Botnang
Baden-Württemberg	70197	Stuttgart-West
Baden-Württemberg	70197	Stuttgart
Baden-Württemberg	70199	Stuttgart
Baden-Württemberg	70199	Stuttgart-Süd
Baden-Württemberg	70199	Stuttgart-West
Baden-Württemberg	70327	Hedelfingen
Baden-Württemberg	70327	Luginsland
Baden-Württemberg	70327	Rohracker
Baden-Württemberg	70327	Untertürkheim
Baden-Württemberg	70327	Wangen
Baden-Württemberg	70327	Uhlbach
Baden-Württemberg	70327	Rotenberg
Baden-Württemberg	70327	Stuttgart-Ost
Baden-Württemberg	70327	Stuttgart
Baden-Württemberg	70329	Obertürkheim
Baden-Württemberg	70329	Untertürkheim
Baden-Württemberg	70329	Stuttgart
Baden-Württemberg	70329	Rohracker
Baden-Württemberg	70329	Uhlbach
Baden-Württemberg	70329	Hedelfingen
Baden-Württemberg	70372	Stuttgart
Baden-Württemberg	70372	Bad Cannstatt
Baden-Württemberg	70374	Stuttgart
Baden-Württemberg	70374	Bad Cannstatt
Baden-Württemberg	70374	Sommerrain
Baden-Württemberg	70376	Stuttgart
Baden-Württemberg	70376	Burgholzhof
Baden-Württemberg	70376	Münster
Baden-Württemberg	70376	Bad Cannstatt
Baden-Württemberg	70376	Zuffenhausen
Baden-Württemberg	70376	Altenburg
Baden-Württemberg	70378	Stuttgart
Baden-Württemberg	70378	Bad Cannstatt
Baden-Württemberg	70378	Mühlhausen
Baden-Württemberg	70378	Mönchfeld
Baden-Württemberg	70378	Hofen
Baden-Württemberg	70378	Steinhaldenfeld
Baden-Württemberg	70435	Zuffenhausen
Baden-Württemberg	70435	Rot
Baden-Württemberg	70435	Stammheim
Baden-Württemberg	70435	Stuttgart
Baden-Württemberg	70437	Zazenhausen
Baden-Württemberg	70437	Mönchfeld
Baden-Württemberg	70437	Rot
Baden-Württemberg	70437	Stuttgart
Baden-Württemberg	70437	Freiberg
Baden-Württemberg	70437	Zuffenhausen
Baden-Württemberg	70439	Zuffenhausen
Baden-Württemberg	70439	Neuwirtshaus
Baden-Württemberg	70439	Stammheim
Baden-Württemberg	70439	Stuttgart
Baden-Württemberg	70469	Feuerbach
Baden-Württemberg	70469	Zuffenhausen
Baden-Württemberg	70469	Stuttgart
Baden-Württemberg	70499	Bergheim
Baden-Württemberg	70499	Wolfbusch
Baden-Württemberg	70499	Weilimdorf
Baden-Württemberg	70499	Feuerbach
Baden-Württemberg	70499	Hausen
Baden-Württemberg	70499	Zuffenhausen
Baden-Württemberg	70499	Giebel
Baden-Württemberg	70499	Stuttgart
Baden-Württemberg	70563	Möhringen
Baden-Württemberg	70563	Stuttgart
Baden-Württemberg	70563	Vaihingen
Baden-Württemberg	70565	Dürrlewang
Baden-Württemberg	70565	Vaihingen
Baden-Württemberg	70565	Möhringen
Baden-Württemberg	70565	Rohr
Baden-Württemberg	70565	Fasanenhof
Baden-Württemberg	70565	Stuttgart
Baden-Württemberg	70567	Stuttgart
Baden-Württemberg	70567	Möhringen
Baden-Württemberg	70567	Degerloch
Baden-Württemberg	70569	Vaihingen
Baden-Württemberg	70569	Büsnau
Baden-Württemberg	70569	Stuttgart
Baden-Württemberg	70569	Kaltental
Baden-Württemberg	70597	Hoffeld
Baden-Württemberg	70597	Kaltental
Baden-Württemberg	70597	Sonnenberg
Baden-Württemberg	70597	Stuttgart
Baden-Württemberg	70597	Degerloch
Baden-Württemberg	70597	Möhringen
Baden-Württemberg	70599	Asemwald
Baden-Württemberg	70599	Plieningen
Baden-Württemberg	70599	Steckfeld
Baden-Württemberg	70599	Hohenheim
Baden-Württemberg	70599	Stuttgart
Baden-Württemberg	70599	Birkach
Baden-Württemberg	70599	Schönberg
Baden-Württemberg	70619	Riedenberg
Baden-Württemberg	70619	Stuttgart
Baden-Württemberg	70619	Lederberg
Baden-Württemberg	70619	Sillenbuch
Baden-Württemberg	70619	Heumaden
Baden-Württemberg	70629	Stuttgart
Baden-Württemberg	70629	Flughafen
Baden-Württemberg	70734	Fellbach (Württemberg)
Baden-Württemberg	70734	Fellbach
Baden-Württemberg	70736	Fellbach (Württemberg)
Baden-Württemberg	70736	Oeffingen
Baden-Württemberg	70736	Schmiden
Baden-Württemberg	70736	Fellbach
Baden-Württemberg	70771	Leinfelden-Echterdingen
Baden-Württemberg	70771	Weidach
Baden-Württemberg	70771	Stadt Filderstadt
Baden-Württemberg	70771	Stetten
Baden-Württemberg	70771	Leinfelden
Baden-Württemberg	70771	Echterdingen
Baden-Württemberg	70771	Unteraichen
Baden-Württemberg	70771	Musberg
Baden-Württemberg	70771	Oberaichen
Baden-Württemberg	70794	Filderstadt
Baden-Württemberg	70794	Bernhausen
Baden-Württemberg	70794	Plattenhardt
Baden-Württemberg	70794	Sielmingen
Baden-Württemberg	70794	Bonlanden
Baden-Württemberg	70794	Harthausen
Baden-Württemberg	70806	Kornwestheim
Baden-Württemberg	70806	Kornwestheim-Pattonville
Baden-Württemberg	70825	Münchingen
Baden-Württemberg	70825	Korntal-Münchingen
Baden-Württemberg	70825	Mauer
Baden-Württemberg	70825	Kallenberg
Baden-Württemberg	70825	Korntal
Baden-Württemberg	70839	Gerlingen (Württemberg)
Baden-Württemberg	70839	Bopser
Baden-Württemberg	71032	Böblingen
Baden-Württemberg	71034	Böblingen
Baden-Württemberg	71034	Dagersheim
Baden-Württemberg	71063	Mitte
Baden-Württemberg	71063	Sindelfingen
Baden-Württemberg	71063	Ost
Baden-Württemberg	71063	Nord
Baden-Württemberg	71065	Mitte
Baden-Württemberg	71065	Sindelfingen
Baden-Württemberg	71065	Ost
Baden-Württemberg	71067	Mitte
Baden-Württemberg	71067	Nord
Baden-Württemberg	71067	Sindelfingen
Baden-Württemberg	71069	Darmsheim
Baden-Württemberg	71069	Maichingen
Baden-Württemberg	71069	Sindelfingen
Baden-Württemberg	71083	Oberjesingen
Baden-Württemberg	71083	Affstätt
Baden-Württemberg	71083	Kayh
Baden-Württemberg	71083	Mönchberg
Baden-Württemberg	71083	Herrenberg (im Gäu)
Baden-Württemberg	71083	Haslach
Baden-Württemberg	71083	Herrenberg
Baden-Württemberg	71083	Kuppingen
Baden-Württemberg	71083	Talhof
Baden-Württemberg	71083	Gültstein
Baden-Württemberg	71088	Holzgerlingen
Baden-Württemberg	71093	Neuweiler
Baden-Württemberg	71093	Weil im Schönbuch
Baden-Württemberg	71093	Breitenstein
Baden-Württemberg	71101	Schönaich (Württemberg)
Baden-Württemberg	71106	Grundhof bei Renningen
Baden-Württemberg	71106	Magstadt
Baden-Württemberg	71111	Liebenau
Baden-Württemberg	71111	Waldenbuch
Baden-Württemberg	71111	Glashütte
Baden-Württemberg	71111	Hasenhof
Baden-Württemberg	71116	Gärtringen
Baden-Württemberg	71116	Rohrau
Baden-Württemberg	71120	Grafenau (Württemberg)
Baden-Württemberg	71120	Dätzingen
Baden-Württemberg	71120	Döffingen
Baden-Württemberg	71126	Tailfingen
Baden-Württemberg	71126	Gäufelden
Baden-Württemberg	71126	Nebringen
Baden-Württemberg	71126	Öschelbronn
Baden-Württemberg	71131	Oberjettingen
Baden-Württemberg	71131	Jettingen (Württemberg)
Baden-Württemberg	71131	Unterjettingen
Baden-Württemberg	71134	Aidlingen (Württemberg)
Baden-Württemberg	71134	Aidlingen
Baden-Württemberg	71134	Dachtel
Baden-Württemberg	71134	Deufringen
Baden-Württemberg	71134	Lehenweiler
Baden-Württemberg	71139	Mauren
Baden-Württemberg	71139	Ehningen (Kreis Böblingen)
Baden-Württemberg	71144	Bahnhof Steinenbronn
Baden-Württemberg	71144	Steinenbronn (Württemberg)
Baden-Württemberg	71149	Niederreutin
Baden-Württemberg	71149	Bondorf (Kreis Böblingen)
Baden-Württemberg	71149	Wurmfeld
Baden-Württemberg	71154	Nufringen
Baden-Württemberg	71155	Altdorf (Kreis Böblingen)
Baden-Württemberg	71157	Hildrizhausen
Baden-Württemberg	71159	Mötzingen
Baden-Württemberg	71229	Eltingen
Baden-Württemberg	71229	Ramtel
Baden-Württemberg	71229	Höfingen
Baden-Württemberg	71229	Gebersheim
Baden-Württemberg	71229	Leonberg
Baden-Württemberg	71229	Silberberg
Baden-Württemberg	71229	Warmbronn
Baden-Württemberg	71229	Leonberg (Württemberg)
Baden-Württemberg	71254	Hirschlanden
Baden-Württemberg	71254	Ditzingen
Baden-Württemberg	71254	Heimerdingen
Baden-Württemberg	71254	Schöckingen
Baden-Württemberg	71263	Weil der Stadt
Baden-Württemberg	71263	Münklingen
Baden-Württemberg	71263	Schafhausen
Baden-Württemberg	71263	Merklingen
Baden-Württemberg	71263	Hausen
Baden-Württemberg	71272	Renningen
Baden-Württemberg	71272	Grundhof bei Renningen
Baden-Württemberg	71272	Malmsheim
Baden-Württemberg	71277	Perouse
Baden-Württemberg	71277	Rutesheim
Baden-Württemberg	71282	Hemmingen (Württemberg)
Baden-Württemberg	71287	Flacht
Baden-Württemberg	71287	Weissach (Württemberg)
Baden-Württemberg	71287	Weissach
Baden-Württemberg	71292	Friolzheim
Baden-Württemberg	71296	Heimsheim
Baden-Württemberg	71297	Mönsheim
Baden-Württemberg	71299	Wimsheim
Baden-Württemberg	71332	Waiblingen
Baden-Württemberg	71332	Waiblingen (Rems)
Baden-Württemberg	71334	Waiblingen
Baden-Württemberg	71334	Hegnach
Baden-Württemberg	71334	Beinstein
Baden-Württemberg	71334	Waiblingen (Rems)
Baden-Württemberg	71336	Waiblingen (Rems)
Baden-Württemberg	71336	Erbachhof
Baden-Württemberg	71336	Bittenfeld
Baden-Württemberg	71336	Zillhardtshof
Baden-Württemberg	71336	Hohenacker
Baden-Württemberg	71336	Neustadt
Baden-Württemberg	71336	Kleinhegnach
Baden-Württemberg	71364	Breuningsweiler
Baden-Württemberg	71364	Hertmannsweiler
Baden-Württemberg	71364	Hanweiler
Baden-Württemberg	71364	Schulerhof
Baden-Württemberg	71364	Degenhof
Baden-Württemberg	71364	Höfen
Baden-Württemberg	71364	Schelmenholz
Baden-Württemberg	71364	Bürg
Baden-Württemberg	71364	Baach
Baden-Württemberg	71364	Burkhardshof
Baden-Württemberg	71364	Winnenden (Württemberg)
Baden-Württemberg	71364	Steinächle
Baden-Württemberg	71364	Winnenden
Baden-Württemberg	71364	Birkmannsweiler
Baden-Württemberg	71384	Weinstadt
Baden-Württemberg	71384	Endersbach
Baden-Württemberg	71384	Beutelsbach
Baden-Württemberg	71384	Gundelsbach
Baden-Württemberg	71384	Baach
Baden-Württemberg	71384	Schönbühl
Baden-Württemberg	71384	Großheppach
Baden-Württemberg	71384	Strümpfelbach
Baden-Württemberg	71384	Schnait
Baden-Württemberg	71394	Kernen im Remstal
Baden-Württemberg	71394	Rommelshausen
Baden-Württemberg	71394	Stetten
Baden-Württemberg	71397	Weiler
Baden-Württemberg	71397	Heidenhof
Baden-Württemberg	71397	Nellmersbach
Baden-Württemberg	71397	Leutenbach (Württemberg)
Baden-Württemberg	71397	Leutenbach
Baden-Württemberg	71397	Gollenhof
Baden-Württemberg	71397	Weiler zum Stein
Baden-Württemberg	71404	Korb
Baden-Württemberg	71404	Kleinheppach
Baden-Württemberg	71404	Korb (Remstal)
Baden-Württemberg	71409	Schwaikheim
Baden-Württemberg	71522	Maubach
Baden-Württemberg	71522	Mittelschöntal
Baden-Württemberg	71522	Heiningen
Baden-Württemberg	71522	Horbach
Baden-Württemberg	71522	Seehof
Baden-Württemberg	71522	Backnang
Baden-Württemberg	71522	Stiftsgrundhof
Baden-Württemberg	71522	Unterschöntal
Baden-Württemberg	71522	Sachsenweiler
Baden-Württemberg	71522	Strümpfelbach
Baden-Württemberg	71522	Steinbach
Baden-Württemberg	71522	Waldrems
Baden-Württemberg	71522	Oberschöntal
Baden-Württemberg	71522	Germannsweiler
Baden-Württemberg	71540	Gänshof
Baden-Württemberg	71540	Fornsbach
Baden-Württemberg	71540	Kieselhof
Baden-Württemberg	71540	Hördthof
Baden-Württemberg	71540	Waltersberg
Baden-Württemberg	71540	Vorderwestermurr
Baden-Württemberg	71540	Harnersberg
Baden-Württemberg	71540	Tiefenmad
Baden-Württemberg	71540	Vordermurrhärle
Baden-Württemberg	71540	Hausen
Baden-Württemberg	71540	Oberneustetten
Baden-Württemberg	71540	Gaisbühl
Baden-Württemberg	71540	Hintermurrhärle
Baden-Württemberg	71540	Schwammhof
Baden-Württemberg	71540	Harbach
Baden-Württemberg	71540	Karnsberg
Baden-Württemberg	71540	Spechtshof
Baden-Württemberg	71540	Steinberg
Baden-Württemberg	71540	Wolkenhof
Baden-Württemberg	71540	Spielhof
Baden-Württemberg	71540	Hoffeld
Baden-Württemberg	71540	Mettelbach
Baden-Württemberg	71540	Hinterbüchelberg
Baden-Württemberg	71540	Neuhaus
Baden-Württemberg	71540	Unterneustetten
Baden-Württemberg	71540	Eulenhöfle
Baden-Württemberg	71540	Sauerhöfle
Baden-Württemberg	71540	Käsbach
Baden-Württemberg	71540	Siegelsberg
Baden-Württemberg	71540	Hinterwestermurr
Baden-Württemberg	71540	Gärtnershof
Baden-Württemberg	71540	Siebenknie
Baden-Württemberg	71540	Murrhardt
Baden-Württemberg	71540	Köchersberg
Baden-Württemberg	71540	Klingen
Baden-Württemberg	71540	Mettelberg
Baden-Württemberg	71540	Kirchenkirnberg
Baden-Württemberg	71543	Buchenbach
Baden-Württemberg	71543	Neuhütten
Baden-Württemberg	71543	Maienfels
Baden-Württemberg	71543	Schweizerhof
Baden-Württemberg	71543	Dörfle
Baden-Württemberg	71543	Oberheimbach
Baden-Württemberg	71543	Berg, Gemeinde Finsterrot
Baden-Württemberg	71543	Happbühl
Baden-Württemberg	71543	Hasenhof
Baden-Württemberg	71543	Stollenhof
Baden-Württemberg	71543	Schmellenhof
Baden-Württemberg	71543	Neulautern
Baden-Württemberg	71543	Weihenbronn
Baden-Württemberg	71543	Bernbach
Baden-Württemberg	71543	Bärenbronn
Baden-Württemberg	71543	Spatzenhof
Baden-Württemberg	71543	Beilstein (Württemberg)
Baden-Württemberg	71543	Kreuzle
Baden-Württemberg	71543	Greuthof
Baden-Württemberg	71543	Stangenbach
Baden-Württemberg	71543	Lauxenhof
Baden-Württemberg	71543	Busch
Baden-Württemberg	71543	Walklensweiler
Baden-Württemberg	71543	Wüstenrot
Baden-Württemberg	71543	Finsterrot
Baden-Württemberg	71546	Karlshof
Baden-Württemberg	71546	Vordervöhrenberg
Baden-Württemberg	71546	Altersberg
Baden-Württemberg	71546	Wüstenbachhof
Baden-Württemberg	71546	Fürstenhof
Baden-Württemberg	71546	Völkleshofen
Baden-Württemberg	71546	Hintervöhrenberg
Baden-Württemberg	71546	Aspach bei Backnang
Baden-Württemberg	71546	Sinzenburg
Baden-Württemberg	71546	Allmersbach am Weinberg
Baden-Württemberg	71546	Kleinaspach
Baden-Württemberg	71546	Steinhausen
Baden-Württemberg	71546	Einöd
Baden-Württemberg	71546	Röhrach
Baden-Württemberg	71546	Großaspach
Baden-Württemberg	71546	Rietenau
Baden-Württemberg	71549	Unterbrüden
Baden-Württemberg	71549	Ebersberg, Schloß
Baden-Württemberg	71549	Tiefental
Baden-Württemberg	71549	Oberbrüden
Baden-Württemberg	71549	Mittelbrüden
Baden-Württemberg	71549	Ebersberg
Baden-Württemberg	71549	Däfern
Baden-Württemberg	71549	Heslachhof
Baden-Württemberg	71549	Rottmannsberg
Baden-Württemberg	71549	Hohnweiler
Baden-Württemberg	71549	Auenwald
Baden-Württemberg	71549	Lippoldsweiler
Baden-Württemberg	71554	Wattenweiler
Baden-Württemberg	71554	Oberweissach
Baden-Württemberg	71554	Cottenweiler
Baden-Württemberg	71554	Unterweissach
Baden-Württemberg	71554	Dresselhof
Baden-Württemberg	71554	Weissach im Tal
Baden-Württemberg	71554	Bruch
Baden-Württemberg	71554	Aichholzhof
Baden-Württemberg	71560	Bartenbach
Baden-Württemberg	71560	Eschenstruet
Baden-Württemberg	71560	Bernhalden
Baden-Württemberg	71560	Schleißweiler
Baden-Württemberg	71560	Hammer
Baden-Württemberg	71560	Sulzbach
Baden-Württemberg	71560	Siebersbach
Baden-Württemberg	71560	Berwinkel
Baden-Württemberg	71560	Eschelhof
Baden-Württemberg	71560	Zwerenberg
Baden-Württemberg	71560	Bushof
Baden-Württemberg	71560	Unterfischbach bei Sulzbach an der Murr
Baden-Württemberg	71560	Kleinhöchberg
Baden-Württemberg	71560	Liemannsklinge
Baden-Württemberg	71560	Lautern
Baden-Württemberg	71560	Sulzbach an der Murr
Baden-Württemberg	71560	Ittenberg
Baden-Württemberg	71563	Wolfsölden
Baden-Württemberg	71563	Siegelhausen
Baden-Württemberg	71563	Affalterbach
Baden-Württemberg	71563	Affalterbach (Württemberg)
Baden-Württemberg	71563	Gemeinde Burgstetten
Baden-Württemberg	71566	Sechselberg
Baden-Württemberg	71566	Schlichenweiler
Baden-Württemberg	71566	Althütte
Baden-Württemberg	71566	Hörschhof
Baden-Württemberg	71566	Kallenberg
Baden-Württemberg	71566	Nonnenmühle
Baden-Württemberg	71566	Schlichenhöfle
Baden-Württemberg	71566	Althütte (Württemberg)
Baden-Württemberg	71566	Waldenweiler
Baden-Württemberg	71566	Gallenhof
Baden-Württemberg	71566	Lutzenberg
Baden-Württemberg	71566	Schöllhütte
Baden-Württemberg	71566	Fautspach
Baden-Württemberg	71570	Wilhelmsheim
Baden-Württemberg	71570	Reichenberg
Baden-Württemberg	71570	Aichelbach
Baden-Württemberg	71570	Schiffrain
Baden-Württemberg	71570	Reutenhof
Baden-Württemberg	71570	Reichenbach
Baden-Württemberg	71570	Zell
Baden-Württemberg	71570	Ellenweiler
Baden-Württemberg	71570	Oppenweiler
Baden-Württemberg	71573	Heutensbach
Baden-Württemberg	71573	Allmersbach
